id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,origin_id,network_id,contents
12,2018-01-09 13:06:41.08922,,,,,,f,,info,6,1,"{""set"":2,""fails"":[[""fail"",""success"",""fail"",""fail"",""fail"",""success"",""fail"",""success""],[""success"",""success"",""fail"",""success"",""success"",""success"",""success"",""fail""],[""fail"",""fail"",""success"",""success"",""fail"",""success"",""success"",""success""],[""fail"",""fail"",""fail"",""success"",""success"",""success"",""fail"",""fail""],[""success"",""success"",""fail"",""success"",""success"",""fail"",""success"",""success""],[""success"",""success"",""success"",""fail"",""fail"",""success"",""fail"",""success""],[""success"",""success"",""fail"",""success"",""success"",""success"",""fail"",""fail""],[""success"",""fail"",""fail"",""success"",""success"",""fail"",""success"",""success""],[""fail"",""success"",""fail"",""fail"",""success"",""fail"",""fail"",""success""],[""fail"",""success"",""fail"",""success"",""success"",""success"",""success"",""fail""],[""success"",""fail"",""fail"",""success"",""fail"",""success"",""fail"",""fail""],[""success"",""success"",""success"",""success"",""fail"",""fail"",""fail"",""fail""],[""fail"",""fail"",""success"",""success"",""fail"",""success"",""fail"",""fail""],[""fail"",""fail"",""fail"",""fail"",""fail"",""success"",""fail"",""fail""],[""fail"",""success"",""success"",""fail"",""fail"",""fail"",""success"",""fail""],[""fail"",""success"",""success"",""fail"",""success"",""success"",""success"",""fail""],[""success"",""fail"",""fail"",""fail"",""success"",""success"",""success"",""success""],[""fail"",""fail"",""fail"",""fail"",""success"",""success"",""fail"",""success""],[""success"",""success"",""fail"",""fail"",""success"",""success"",""success"",""success""],[""fail"",""success"",""success"",""fail"",""fail"",""success"",""success"",""success""]],""turn"":1,""action"":[0,0,0,1,0,1,1,0],""viewed_fails"":[""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0""]}"
13,2018-01-09 13:47:34.891124,,,,,,f,,info,2,2,"{""turn"": 0, ""fails"": [[""success"", ""fail"", ""success"", ""success"", ""success"", ""fail"", ""success"", ""fail""], [""success"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""fail"", ""success""], [""fail"", ""success"", ""fail"", ""fail"", ""fail"", ""fail"", ""fail"", ""success""], [""fail"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""fail"", ""success""], [""fail"", ""fail"", ""fail"", ""fail"", ""success"", ""success"", ""success"", ""fail""], [""fail"", ""fail"", ""fail"", ""success"", ""success"", ""fail"", ""fail"", ""fail""], [""fail"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""success"", ""fail""], [""success"", ""success"", ""success"", ""fail"", ""fail"", ""fail"", ""success"", ""fail""], [""success"", ""success"", ""success"", ""fail"", ""success"", ""success"", ""success"", ""fail""], [""fail"", ""success"", ""fail"", ""fail"", ""fail"", ""success"", ""fail"", ""success""], [""fail"", ""success"", ""success"", ""fail"", ""fail"", ""success"", ""success"", ""success""], [""fail"", ""fail"", ""fail"", ""success"", ""success"", ""fail"", ""success"", ""fail""], [""fail"", ""fail"", ""fail"", ""fail"", ""success"", ""fail"", ""success"", ""fail""], [""fail"", ""success"", ""success"", ""fail"", ""success"", ""success"", ""success"", ""success""], [""fail"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""fail"", ""success""], [""fail"", ""fail"", ""fail"", ""success"", ""success"", ""fail"", ""fail"", ""fail""], [""success"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""success"", ""success""], [""success"", ""fail"", ""success"", ""fail"", ""success"", ""fail"", ""fail"", ""fail""], [""success"", ""success"", ""fail"", ""fail"", ""fail"", ""success"", ""success"", ""success""], [""fail"", ""success"", ""fail"", ""success"", ""fail"", ""fail"", ""fail"", ""fail""]], ""action"": """", ""set"": 3, ""part_probs"": [0.4, 0.6, 0.4, 0.4, 0.6, 0.4, 0.6, 0.6]}"
14,2018-01-09 13:47:34.920907,,,,,,f,,info,2,2,"{""turn"": 0, ""fails"": [[""success"", ""fail"", ""success"", ""success"", ""success"", ""fail"", ""success"", ""fail""], [""success"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""fail"", ""success""], [""fail"", ""success"", ""fail"", ""fail"", ""fail"", ""fail"", ""fail"", ""success""], [""fail"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""fail"", ""success""], [""fail"", ""fail"", ""fail"", ""fail"", ""success"", ""success"", ""success"", ""fail""], [""fail"", ""fail"", ""fail"", ""success"", ""success"", ""fail"", ""fail"", ""fail""], [""fail"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""success"", ""fail""], [""success"", ""success"", ""success"", ""fail"", ""fail"", ""fail"", ""success"", ""fail""], [""success"", ""success"", ""success"", ""fail"", ""success"", ""success"", ""success"", ""fail""], [""fail"", ""success"", ""fail"", ""fail"", ""fail"", ""success"", ""fail"", ""success""], [""fail"", ""success"", ""success"", ""fail"", ""fail"", ""success"", ""success"", ""success""], [""fail"", ""fail"", ""fail"", ""success"", ""success"", ""fail"", ""success"", ""fail""], [""fail"", ""fail"", ""fail"", ""fail"", ""success"", ""fail"", ""success"", ""fail""], [""fail"", ""success"", ""success"", ""fail"", ""success"", ""success"", ""success"", ""success""], [""fail"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""fail"", ""success""], [""fail"", ""fail"", ""fail"", ""success"", ""success"", ""fail"", ""fail"", ""fail""], [""success"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""success"", ""success""], [""success"", ""fail"", ""success"", ""fail"", ""success"", ""fail"", ""fail"", ""fail""], [""success"", ""success"", ""fail"", ""fail"", ""fail"", ""success"", ""success"", ""success""], [""fail"", ""success"", ""fail"", ""success"", ""fail"", ""fail"", ""fail"", ""fail""]], ""action"": """", ""set"": 3, ""part_probs"": [0.4, 0.6, 0.4, 0.4, 0.6, 0.4, 0.6, 0.6]}"
24,2018-01-09 14:10:01.974658,,,,,,f,,info,10,1,"{""set"":2,""fails"":[[""fail"",""success"",""fail"",""fail"",""fail"",""success"",""fail"",""success""],[""success"",""success"",""fail"",""success"",""success"",""success"",""success"",""fail""],[""fail"",""fail"",""success"",""success"",""fail"",""success"",""success"",""success""],[""fail"",""fail"",""fail"",""success"",""success"",""success"",""fail"",""fail""],[""success"",""success"",""fail"",""success"",""success"",""fail"",""success"",""success""],[""success"",""success"",""success"",""fail"",""fail"",""success"",""fail"",""success""],[""success"",""success"",""fail"",""success"",""success"",""success"",""fail"",""fail""],[""success"",""fail"",""fail"",""success"",""success"",""fail"",""success"",""success""],[""fail"",""success"",""fail"",""fail"",""success"",""fail"",""fail"",""success""],[""fail"",""success"",""fail"",""success"",""success"",""success"",""success"",""fail""],[""success"",""fail"",""fail"",""success"",""fail"",""success"",""fail"",""fail""],[""success"",""success"",""success"",""success"",""fail"",""fail"",""fail"",""fail""],[""fail"",""fail"",""success"",""success"",""fail"",""success"",""fail"",""fail""],[""fail"",""fail"",""fail"",""fail"",""fail"",""success"",""fail"",""fail""],[""fail"",""success"",""success"",""fail"",""fail"",""fail"",""success"",""fail""],[""fail"",""success"",""success"",""fail"",""success"",""success"",""success"",""fail""],[""success"",""fail"",""fail"",""fail"",""success"",""success"",""success"",""success""],[""fail"",""fail"",""fail"",""fail"",""success"",""success"",""fail"",""success""],[""success"",""success"",""fail"",""fail"",""success"",""success"",""success"",""success""],[""fail"",""success"",""success"",""fail"",""fail"",""success"",""success"",""success""]],""turn"":1,""action"":[1,1,1,1,1,1,1,1],""viewed_fails"":[""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0""]}"
15,2018-01-09 13:47:59.745913,,,,,,f,,info,7,2,"{""set"":3,""fails"":[[""success"",""fail"",""success"",""success"",""success"",""fail"",""success"",""fail""],[""success"",""success"",""fail"",""fail"",""success"",""fail"",""fail"",""success""],[""fail"",""success"",""fail"",""fail"",""fail"",""fail"",""fail"",""success""],[""fail"",""success"",""fail"",""fail"",""success"",""fail"",""fail"",""success""],[""fail"",""fail"",""fail"",""fail"",""success"",""success"",""success"",""fail""],[""fail"",""fail"",""fail"",""success"",""success"",""fail"",""fail"",""fail""],[""fail"",""success"",""fail"",""fail"",""success"",""fail"",""success"",""fail""],[""success"",""success"",""success"",""fail"",""fail"",""fail"",""success"",""fail""],[""success"",""success"",""success"",""fail"",""success"",""success"",""success"",""fail""],[""fail"",""success"",""fail"",""fail"",""fail"",""success"",""fail"",""success""],[""fail"",""success"",""success"",""fail"",""fail"",""success"",""success"",""success""],[""fail"",""fail"",""fail"",""success"",""success"",""fail"",""success"",""fail""],[""fail"",""fail"",""fail"",""fail"",""success"",""fail"",""success"",""fail""],[""fail"",""success"",""success"",""fail"",""success"",""success"",""success"",""success""],[""fail"",""success"",""fail"",""fail"",""success"",""fail"",""fail"",""success""],[""fail"",""fail"",""fail"",""success"",""success"",""fail"",""fail"",""fail""],[""success"",""success"",""fail"",""fail"",""success"",""fail"",""success"",""success""],[""success"",""fail"",""success"",""fail"",""success"",""fail"",""fail"",""fail""],[""success"",""success"",""fail"",""fail"",""fail"",""success"",""success"",""success""],[""fail"",""success"",""fail"",""success"",""fail"",""fail"",""fail"",""fail""]],""turn"":1,""action"":[0,0,1,1,0,1,0,1],""viewed_fails"":[""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0""]}"
25,2018-01-09 14:12:57.934592,,,,,,f,,info,11,1,"{""set"":2,""fails"":[[""fail"",""success"",""fail"",""fail"",""fail"",""success"",""fail"",""success""],[""success"",""success"",""fail"",""success"",""success"",""success"",""success"",""fail""],[""fail"",""fail"",""success"",""success"",""fail"",""success"",""success"",""success""],[""fail"",""fail"",""fail"",""success"",""success"",""success"",""fail"",""fail""],[""success"",""success"",""fail"",""success"",""success"",""fail"",""success"",""success""],[""success"",""success"",""success"",""fail"",""fail"",""success"",""fail"",""success""],[""success"",""success"",""fail"",""success"",""success"",""success"",""fail"",""fail""],[""success"",""fail"",""fail"",""success"",""success"",""fail"",""success"",""success""],[""fail"",""success"",""fail"",""fail"",""success"",""fail"",""fail"",""success""],[""fail"",""success"",""fail"",""success"",""success"",""success"",""success"",""fail""],[""success"",""fail"",""fail"",""success"",""fail"",""success"",""fail"",""fail""],[""success"",""success"",""success"",""success"",""fail"",""fail"",""fail"",""fail""],[""fail"",""fail"",""success"",""success"",""fail"",""success"",""fail"",""fail""],[""fail"",""fail"",""fail"",""fail"",""fail"",""success"",""fail"",""fail""],[""fail"",""success"",""success"",""fail"",""fail"",""fail"",""success"",""fail""],[""fail"",""success"",""success"",""fail"",""success"",""success"",""success"",""fail""],[""success"",""fail"",""fail"",""fail"",""success"",""success"",""success"",""success""],[""fail"",""fail"",""fail"",""fail"",""success"",""success"",""fail"",""success""],[""success"",""success"",""fail"",""fail"",""success"",""success"",""success"",""success""],[""fail"",""success"",""success"",""fail"",""fail"",""success"",""success"",""success""]],""turn"":2,""action"":[1,1,0,0,1,0,0,1],""viewed_fails"":[""0"",""0"",""fail"",""0"",""0"",""0"",""fail"",""success""]}"
16,2018-01-09 13:47:59.908712,,,,,,f,,info,1,1,"{""turn"": 0, ""fails"": [[""fail"", ""success"", ""fail"", ""fail"", ""fail"", ""success"", ""fail"", ""success""], [""success"", ""success"", ""fail"", ""success"", ""success"", ""success"", ""success"", ""fail""], [""fail"", ""fail"", ""success"", ""success"", ""fail"", ""success"", ""success"", ""success""], [""fail"", ""fail"", ""fail"", ""success"", ""success"", ""success"", ""fail"", ""fail""], [""success"", ""success"", ""fail"", ""success"", ""success"", ""fail"", ""success"", ""success""], [""success"", ""success"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""success""], [""success"", ""success"", ""fail"", ""success"", ""success"", ""success"", ""fail"", ""fail""], [""success"", ""fail"", ""fail"", ""success"", ""success"", ""fail"", ""success"", ""success""], [""fail"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""fail"", ""success""], [""fail"", ""success"", ""fail"", ""success"", ""success"", ""success"", ""success"", ""fail""], [""success"", ""fail"", ""fail"", ""success"", ""fail"", ""success"", ""fail"", ""fail""], [""success"", ""success"", ""success"", ""success"", ""fail"", ""fail"", ""fail"", ""fail""], [""fail"", ""fail"", ""success"", ""success"", ""fail"", ""success"", ""fail"", ""fail""], [""fail"", ""fail"", ""fail"", ""fail"", ""fail"", ""success"", ""fail"", ""fail""], [""fail"", ""success"", ""success"", ""fail"", ""fail"", ""fail"", ""success"", ""fail""], [""fail"", ""success"", ""success"", ""fail"", ""success"", ""success"", ""success"", ""fail""], [""success"", ""fail"", ""fail"", ""fail"", ""success"", ""success"", ""success"", ""success""], [""fail"", ""fail"", ""fail"", ""fail"", ""success"", ""success"", ""fail"", ""success""], [""success"", ""success"", ""fail"", ""fail"", ""success"", ""success"", ""success"", ""success""], [""fail"", ""success"", ""success"", ""fail"", ""fail"", ""success"", ""success"", ""success""]], ""action"": """", ""set"": 2, ""part_probs"": [0.4, 0.6, 0.4, 0.6, 0.6, 0.6, 0.4, 0.4]}"
17,2018-01-09 13:47:59.931163,,,,,,f,,info,1,1,"{""turn"": 0, ""fails"": [[""fail"", ""success"", ""fail"", ""fail"", ""fail"", ""success"", ""fail"", ""success""], [""success"", ""success"", ""fail"", ""success"", ""success"", ""success"", ""success"", ""fail""], [""fail"", ""fail"", ""success"", ""success"", ""fail"", ""success"", ""success"", ""success""], [""fail"", ""fail"", ""fail"", ""success"", ""success"", ""success"", ""fail"", ""fail""], [""success"", ""success"", ""fail"", ""success"", ""success"", ""fail"", ""success"", ""success""], [""success"", ""success"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""success""], [""success"", ""success"", ""fail"", ""success"", ""success"", ""success"", ""fail"", ""fail""], [""success"", ""fail"", ""fail"", ""success"", ""success"", ""fail"", ""success"", ""success""], [""fail"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""fail"", ""success""], [""fail"", ""success"", ""fail"", ""success"", ""success"", ""success"", ""success"", ""fail""], [""success"", ""fail"", ""fail"", ""success"", ""fail"", ""success"", ""fail"", ""fail""], [""success"", ""success"", ""success"", ""success"", ""fail"", ""fail"", ""fail"", ""fail""], [""fail"", ""fail"", ""success"", ""success"", ""fail"", ""success"", ""fail"", ""fail""], [""fail"", ""fail"", ""fail"", ""fail"", ""fail"", ""success"", ""fail"", ""fail""], [""fail"", ""success"", ""success"", ""fail"", ""fail"", ""fail"", ""success"", ""fail""], [""fail"", ""success"", ""success"", ""fail"", ""success"", ""success"", ""success"", ""fail""], [""success"", ""fail"", ""fail"", ""fail"", ""success"", ""success"", ""success"", ""success""], [""fail"", ""fail"", ""fail"", ""fail"", ""success"", ""success"", ""fail"", ""success""], [""success"", ""success"", ""fail"", ""fail"", ""success"", ""success"", ""success"", ""success""], [""fail"", ""success"", ""success"", ""fail"", ""fail"", ""success"", ""success"", ""success""]], ""action"": """", ""set"": 2, ""part_probs"": [0.4, 0.6, 0.4, 0.6, 0.6, 0.6, 0.4, 0.4]}"
19,2018-01-09 14:09:39.467934,,,,,,f,,info,2,2,"{""turn"": 0, ""fails"": [[""success"", ""fail"", ""success"", ""success"", ""success"", ""fail"", ""success"", ""fail""], [""success"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""fail"", ""success""], [""fail"", ""success"", ""fail"", ""fail"", ""fail"", ""fail"", ""fail"", ""success""], [""fail"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""fail"", ""success""], [""fail"", ""fail"", ""fail"", ""fail"", ""success"", ""success"", ""success"", ""fail""], [""fail"", ""fail"", ""fail"", ""success"", ""success"", ""fail"", ""fail"", ""fail""], [""fail"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""success"", ""fail""], [""success"", ""success"", ""success"", ""fail"", ""fail"", ""fail"", ""success"", ""fail""], [""success"", ""success"", ""success"", ""fail"", ""success"", ""success"", ""success"", ""fail""], [""fail"", ""success"", ""fail"", ""fail"", ""fail"", ""success"", ""fail"", ""success""], [""fail"", ""success"", ""success"", ""fail"", ""fail"", ""success"", ""success"", ""success""], [""fail"", ""fail"", ""fail"", ""success"", ""success"", ""fail"", ""success"", ""fail""], [""fail"", ""fail"", ""fail"", ""fail"", ""success"", ""fail"", ""success"", ""fail""], [""fail"", ""success"", ""success"", ""fail"", ""success"", ""success"", ""success"", ""success""], [""fail"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""fail"", ""success""], [""fail"", ""fail"", ""fail"", ""success"", ""success"", ""fail"", ""fail"", ""fail""], [""success"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""success"", ""success""], [""success"", ""fail"", ""success"", ""fail"", ""success"", ""fail"", ""fail"", ""fail""], [""success"", ""success"", ""fail"", ""fail"", ""fail"", ""success"", ""success"", ""success""], [""fail"", ""success"", ""fail"", ""success"", ""fail"", ""fail"", ""fail"", ""fail""]], ""action"": """", ""set"": 3, ""part_probs"": [0.4, 0.6, 0.4, 0.4, 0.6, 0.4, 0.6, 0.6]}"
18,2018-01-09 13:48:12.720168,,,,,,f,,info,8,1,"{""set"":2,""fails"":[[""fail"",""success"",""fail"",""fail"",""fail"",""success"",""fail"",""success""],[""success"",""success"",""fail"",""success"",""success"",""success"",""success"",""fail""],[""fail"",""fail"",""success"",""success"",""fail"",""success"",""success"",""success""],[""fail"",""fail"",""fail"",""success"",""success"",""success"",""fail"",""fail""],[""success"",""success"",""fail"",""success"",""success"",""fail"",""success"",""success""],[""success"",""success"",""success"",""fail"",""fail"",""success"",""fail"",""success""],[""success"",""success"",""fail"",""success"",""success"",""success"",""fail"",""fail""],[""success"",""fail"",""fail"",""success"",""success"",""fail"",""success"",""success""],[""fail"",""success"",""fail"",""fail"",""success"",""fail"",""fail"",""success""],[""fail"",""success"",""fail"",""success"",""success"",""success"",""success"",""fail""],[""success"",""fail"",""fail"",""success"",""fail"",""success"",""fail"",""fail""],[""success"",""success"",""success"",""success"",""fail"",""fail"",""fail"",""fail""],[""fail"",""fail"",""success"",""success"",""fail"",""success"",""fail"",""fail""],[""fail"",""fail"",""fail"",""fail"",""fail"",""success"",""fail"",""fail""],[""fail"",""success"",""success"",""fail"",""fail"",""fail"",""success"",""fail""],[""fail"",""success"",""success"",""fail"",""success"",""success"",""success"",""fail""],[""success"",""fail"",""fail"",""fail"",""success"",""success"",""success"",""success""],[""fail"",""fail"",""fail"",""fail"",""success"",""success"",""fail"",""success""],[""success"",""success"",""fail"",""fail"",""success"",""success"",""success"",""success""],[""fail"",""success"",""success"",""fail"",""fail"",""success"",""success"",""success""]],""turn"":1,""action"":[0,0,1,0,0,0,1,1],""viewed_fails"":[""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0""]}"
20,2018-01-09 14:09:39.491668,,,,,,f,,info,2,2,"{""turn"": 0, ""fails"": [[""success"", ""fail"", ""success"", ""success"", ""success"", ""fail"", ""success"", ""fail""], [""success"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""fail"", ""success""], [""fail"", ""success"", ""fail"", ""fail"", ""fail"", ""fail"", ""fail"", ""success""], [""fail"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""fail"", ""success""], [""fail"", ""fail"", ""fail"", ""fail"", ""success"", ""success"", ""success"", ""fail""], [""fail"", ""fail"", ""fail"", ""success"", ""success"", ""fail"", ""fail"", ""fail""], [""fail"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""success"", ""fail""], [""success"", ""success"", ""success"", ""fail"", ""fail"", ""fail"", ""success"", ""fail""], [""success"", ""success"", ""success"", ""fail"", ""success"", ""success"", ""success"", ""fail""], [""fail"", ""success"", ""fail"", ""fail"", ""fail"", ""success"", ""fail"", ""success""], [""fail"", ""success"", ""success"", ""fail"", ""fail"", ""success"", ""success"", ""success""], [""fail"", ""fail"", ""fail"", ""success"", ""success"", ""fail"", ""success"", ""fail""], [""fail"", ""fail"", ""fail"", ""fail"", ""success"", ""fail"", ""success"", ""fail""], [""fail"", ""success"", ""success"", ""fail"", ""success"", ""success"", ""success"", ""success""], [""fail"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""fail"", ""success""], [""fail"", ""fail"", ""fail"", ""success"", ""success"", ""fail"", ""fail"", ""fail""], [""success"", ""success"", ""fail"", ""fail"", ""success"", ""fail"", ""success"", ""success""], [""success"", ""fail"", ""success"", ""fail"", ""success"", ""fail"", ""fail"", ""fail""], [""success"", ""success"", ""fail"", ""fail"", ""fail"", ""success"", ""success"", ""success""], [""fail"", ""success"", ""fail"", ""success"", ""fail"", ""fail"", ""fail"", ""fail""]], ""action"": """", ""set"": 3, ""part_probs"": [0.4, 0.6, 0.4, 0.4, 0.6, 0.4, 0.6, 0.6]}"
21,2018-01-09 14:09:52.542008,,,,,,f,,info,9,2,"{""set"":3,""fails"":[[""success"",""fail"",""success"",""success"",""success"",""fail"",""success"",""fail""],[""success"",""success"",""fail"",""fail"",""success"",""fail"",""fail"",""success""],[""fail"",""success"",""fail"",""fail"",""fail"",""fail"",""fail"",""success""],[""fail"",""success"",""fail"",""fail"",""success"",""fail"",""fail"",""success""],[""fail"",""fail"",""fail"",""fail"",""success"",""success"",""success"",""fail""],[""fail"",""fail"",""fail"",""success"",""success"",""fail"",""fail"",""fail""],[""fail"",""success"",""fail"",""fail"",""success"",""fail"",""success"",""fail""],[""success"",""success"",""success"",""fail"",""fail"",""fail"",""success"",""fail""],[""success"",""success"",""success"",""fail"",""success"",""success"",""success"",""fail""],[""fail"",""success"",""fail"",""fail"",""fail"",""success"",""fail"",""success""],[""fail"",""success"",""success"",""fail"",""fail"",""success"",""success"",""success""],[""fail"",""fail"",""fail"",""success"",""success"",""fail"",""success"",""fail""],[""fail"",""fail"",""fail"",""fail"",""success"",""fail"",""success"",""fail""],[""fail"",""success"",""success"",""fail"",""success"",""success"",""success"",""success""],[""fail"",""success"",""fail"",""fail"",""success"",""fail"",""fail"",""success""],[""fail"",""fail"",""fail"",""success"",""success"",""fail"",""fail"",""fail""],[""success"",""success"",""fail"",""fail"",""success"",""fail"",""success"",""success""],[""success"",""fail"",""success"",""fail"",""success"",""fail"",""fail"",""fail""],[""success"",""success"",""fail"",""fail"",""fail"",""success"",""success"",""success""],[""fail"",""success"",""fail"",""success"",""fail"",""fail"",""fail"",""fail""]],""turn"":1,""action"":[1,1,1,1,1,1,1,1],""viewed_fails"":[""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0""]}"
