,Up to Last Evidence,Total Evidence,Last Evidence,Posterior,Popularity,Class,Shift,Net,Game Net,Game,Nonsocial Probability Matching,Nonsocial Bayesian Probability Matching,Nonsocial Utility Maximizing,Naive Copying,Social Sampling (Probability Matching),Social Sampling (Bayesian)
173,0.4375,0.4,0.25,0.23681666447228453,0.25,rutheke,5,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.4,0.2362967002999727,0.2572752419668177
174,0.1875,0.15,0.0,0.0005904547930059195,0.0,rietov,5,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.0,0.09634926608957475,0,0.05,0.0,0.07065639465733956
175,0.5,0.55,0.75,0.930090275669665,1.0,mola,5,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.95,0.8079584775086505,0.8650651230101302
176,0.3,0.25,0.0,0.002693541858382624,0.05,atik,6,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.0,0.09634926608957475,0,0.9,0.0,0.12581765983639678
177,0.2,0.2916666666666667,0.75,0.009364338410626488,0.85,epre,6,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.2,0.705648720211827,0.7850863060989642
178,0.7,0.6666666666666666,0.5,0.9986595768185553,0.55,kuwiku,6,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.45,0.49069444444444443,0.5572074569671879
179,0.35,0.3333333333333333,0.25,0.032025441751417444,0.05,ugvura,6,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.2,0.21033938437253352,0.22970657059645466
180,0.55,0.4583333333333333,0.0,0.5865239094680538,0.05,hocevu,6,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.0,0.09634926608957475,0,1.0,0.0,0.13448736166731265
181,0.4,0.375,0.25,0.10378004191193489,0.0,rutheke,6,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.25,0.21665560716655607,0.2364302383141222
182,0.15,0.125,0.0,6.298883964310353e-05,0.05,rietov,6,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.0,0.09634926608957475,0,0.0,0.0,0.06817452635118863
183,0.55,0.5416666666666666,0.5,0.9455837521010616,0.8,mola,6,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,1.0,0.5930555555555556,0.655583543240974
184,0.25,0.2857142857142857,0.5,0.0035151970200363214,0.2,atik,7,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.05,0.41625,0.4822264962099787
185,0.2916666666666667,0.32142857142857145,0.5,0.0121960111153049,0.6,epre,7,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.85,0.5651388888888889,0.6292749525777183
186,0.6666666666666666,0.6428571428571429,0.5,0.998973415988344,0.45,kuwiku,7,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.55,0.5093055555555556,0.575490736994397
187,0.3333333333333333,0.2857142857142857,0.0,0.0035151970200363214,0.0,ugvura,7,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.0,0.09634926608957475,0,0.05,0.0,0.07065639465733956
188,0.4583333333333333,0.42857142857142855,0.25,0.3461317399036584,0.05,hocevu,7,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.05,0.19204152249134948,0.21017233302926466
189,0.375,0.35714285714285715,0.25,0.041423048988823576,0.1,rutheke,7,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.0,0.18614993646759845,0.20386486559943473
190,0.125,0.21428571428571427,0.75,0.0002878842187510071,0.8,rietov,7,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.05,0.6814461118690314,0.7652423698384201
191,0.5416666666666666,0.5714285714285714,0.75,0.9875679247659895,0.9,mola,7,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.8,0.7896606156274665,0.8512063808574277
192,0.2857142857142857,0.28125,0.25,0.001314690433474818,0.15,atik,8,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.2,0.21033938437253352,0.22970657059645466
193,0.32142857142857145,0.375,0.75,0.05342610314221598,0.65,epre,8,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.6,0.7637032997000273,0.8312208695652175
194,0.6428571428571429,0.59375,0.25,0.9972538110206882,0.3,kuwiku,8,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.45,0.24308517957891843,0.2644577062640168
195,0.2857142857142857,0.28125,0.25,0.001314690433474818,0.15,ugvura,8,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.0,0.18614993646759845,0.20386486559943473
196,0.42857142857142855,0.4375,0.5,0.4087769619905949,0.25,hocevu,8,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.05,0.41625,0.4822264962099787
197,0.35714285714285715,0.34375,0.25,0.015870232823281413,0.1,rutheke,8,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.1,0.19803516028955537,0.21658015064831804
198,0.21428571428571427,0.21875,0.25,0.00010745140150473962,0.05,rietov,8,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.8,0.29435127978817305,0.318335539439587
199,0.5714285714285714,0.59375,0.75,0.9972538110206882,0.7,mola,8,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.9,0.8019648397104447,0.8605461638491548
200,0.28125,0.2777777777777778,0.25,0.0004910179762726871,0.45,atik,9,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.15,0.2041335245794758,0.22309073247849218
201,0.375,0.3888888888888889,0.5,0.06865813373639827,0.65,epre,9,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.65,0.5279166666666667,0.5935946707660774
202,0.59375,0.5833333333333334,0.5,0.9978960949093602,0.6,kuwiku,9,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.3,0.4627777777777778,0.529440389294404
203,0.28125,0.2777777777777778,0.25,0.0004910179762726871,0.55,ugvura,9,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.15,0.2041335245794758,0.22309073247849218
204,0.4375,0.4444444444444444,0.5,0.4745318426945123,0.6,hocevu,9,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.25,0.4534722222222222,0.5200920913446583
205,0.34375,0.3055555555555556,0.0,0.0017164558902104709,0.25,rutheke,9,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.0,0.09634926608957475,0,0.1,0.0,0.07320483960682865
206,0.21875,0.2777777777777778,0.75,0.0004910179762726871,0.75,rietov,9,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.05,0.6814461118690314,0.7652423698384201
207,0.59375,0.6111111111111112,0.75,0.9993979795498968,0.8,mola,9,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.7,0.776914836636315,0.8414411964649898
208,0.2777777777777778,0.3,0.5,0.0006412332168552063,0.4,atik,10,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.45,0.49069444444444443,0.5572074569671879
209,0.3888888888888889,0.425,0.75,0.25205897318613246,0.95,epre,10,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.65,0.7703688690717471,0.8363898916967509
210,0.5833333333333334,0.575,0.5,0.9983884029820493,0.6,kuwiku,10,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.6,0.5186111111111111,0.5845649568259095
211,0.2777777777777778,0.25,0.0,5.23764125452752e-05,0.25,ugvura,10,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.0,0.09634926608957475,0,0.55,0.0,0.09963949419863222
212,0.4444444444444444,0.425,0.25,0.25205897318613246,0.4,hocevu,10,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.6,0.2642230399094254,0.286749980501443
213,0.3055555555555556,0.375,1.0,0.02677394968865807,0.95,rutheke,10,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,1.0,0.9411764705882353,1,0.25,1.0,0.9299510458388962
214,0.2777777777777778,0.3,0.5,0.0006412332168552063,0.7,rietov,10,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.75,0.5465277777777777,0.6115218842955139
215,0.6111111111111112,0.625,0.75,0.999868246058909,0.8,mola,10,3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-3,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.8,0.7896606156274665,0.8512063808574277
216,0.5,0.375,0.25,0.32769310772430915,0.0,zidup,2,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.35,0.22963113092825288,0.2502117821619897
217,0.0,0.125,0.25,0.03826647094338392,0.2,hoha,2,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.1,0.19803516028955537,0.21658015064831804
218,1.0,0.875,0.75,0.9865125240847785,0.95,thevi,2,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.9,0.8019648397104447,0.8605461638491548
219,0.0,0.25,0.5,0.12223855319212436,0.45,izop,2,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.1,0.4255555555555556,0.4917644698565554
220,0.25,0.25,0.25,0.12223855319212436,0.1,anliam,2,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.25,0.21665560716655607,0.2364302383141222
221,0.5,0.25,0.0,0.12223855319212436,0.0,uyakuz,2,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.0,0.09634926608957475,0,0.3,0.0,0.08412100125640286
222,0.0,0.125,0.25,0.03826647094338392,0.0,olag,2,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.2,0.21033938437253352,0.22970657059645466
223,0.5,0.625,0.75,0.856545378502719,0.9,zuri,2,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.55,0.7569148204210816,0.825929966566954
224,0.375,0.4166666666666667,0.5,0.388986453049381,0.45,zidup,3,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.0,0.40694444444444444,0.47264020163831133
225,0.125,0.08333333333333333,0.0,0.004224476582595556,0.1,hoha,3,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.0,0.09634926608957475,0,0.2,0.0,0.07851247040275273
226,0.875,0.8333333333333334,0.75,0.9970181950952355,0.9,thevi,3,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.95,0.8079584775086505,0.8650651230101302
227,0.25,0.3333333333333333,0.5,0.15389960074130657,0.4,izop,3,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.45,0.49069444444444443,0.5572074569671879
228,0.25,0.3333333333333333,0.5,0.15389960074130657,0.45,anliam,3,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.1,0.4255555555555556,0.4917644698565554
229,0.25,0.3333333333333333,0.5,0.15389960074130657,0.45,uyakuz,3,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.0,0.40694444444444444,0.47264020163831133
230,0.125,0.16666666666666666,0.25,0.014631145708034117,0.15,olag,3,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.0,0.18614993646759845,0.20386486559943473
231,0.625,0.5833333333333334,0.5,0.8863462695852695,0.7,zuri,3,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.9,0.5744444444444444,0.6380869732909074
232,0.4166666666666667,0.3125,0.0,0.06356377042650506,0.15,zidup,4,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.0,0.09634926608957475,0,0.45,0.0,0.09315644436067268
233,0.08333333333333333,0.1875,0.5,0.0055105574076577575,0.35,hoha,4,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.1,0.4255555555555556,0.4917644698565554
234,0.8333333333333334,0.6875,0.25,0.9920495146783823,0.1,thevi,4,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.9,0.3103241296518607,0.3349920271330583
235,0.3333333333333333,0.375,0.5,0.1919677167938125,0.5,izop,4,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.4,0.48138888888888887,0.5479977272165815
236,0.3333333333333333,0.3125,0.25,0.06356377042650506,0.05,anliam,4,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.45,0.24308517957891843,0.2644577062640168
237,0.3333333333333333,0.375,0.5,0.1919677167938125,0.55,uyakuz,4,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.45,0.49069444444444443,0.5572074569671879
238,0.16666666666666666,0.1875,0.25,0.0055105574076577575,0.1,olag,4,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.15,0.2041335245794758,0.22309073247849218
239,0.5833333333333334,0.625,0.75,0.9727156116961383,1.0,zuri,4,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.7,0.776914836636315,0.8414411964649898
240,0.3125,0.35,0.5,0.08143743371799424,0.65,zidup,5,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.15,0.4348611111111111,0.5012544870111191
241,0.1875,0.2,0.25,0.0020635456993987234,0.1,hoha,5,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.35,0.22963113092825288,0.2502117821619897
242,0.6875,0.7,0.75,0.9982499612913132,0.75,thevi,5,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.1,0.6896758703481393,0.7720314960629922
243,0.375,0.45,0.75,0.520626027486169,0.95,izop,5,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.5,0.75,0.8205128205128205
244,0.3125,0.35,0.5,0.08143743371799424,0.4,anliam,5,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.05,0.41625,0.4822264962099787
245,0.375,0.35,0.25,0.08143743371799424,0.25,uyakuz,5,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.55,0.25704472171596804,0.2791918843441719
246,0.1875,0.15,0.0,0.0005904547930059195,0.05,olag,5,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.0,0.09634926608957475,0,0.1,0.0,0.07320483960682865
247,0.625,0.55,0.25,0.930090275669665,0.2,zuri,5,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,1.0,0.32695252679938747,0.35226708775095883
248,0.35,0.3333333333333333,0.25,0.032025441751417444,0.2,zidup,6,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.65,0.27153879125589375,0.2944398551185106
249,0.2,0.20833333333333334,0.25,0.0007710668887811361,0.05,hoha,6,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.1,0.19803516028955537,0.21658015064831804
250,0.7,0.6666666666666666,0.5,0.9986595768185553,0.8,thevi,6,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.75,0.5465277777777777,0.6115218842955139
251,0.45,0.4166666666666667,0.25,0.2884037607470506,0.05,izop,6,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.95,0.31855388813096863,0.3435501020144258
252,0.35,0.375,0.5,0.10378004191193489,0.35,anliam,6,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.4,0.48138888888888887,0.5479977272165815
253,0.35,0.3333333333333333,0.25,0.032025441751417444,0.0,uyakuz,6,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.25,0.21665560716655607,0.2364302383141222
254,0.15,0.20833333333333334,0.5,0.0007710668887811361,0.3,olag,6,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.05,0.41625,0.4822264962099787
255,0.55,0.5416666666666666,0.5,0.9455837521010616,0.3,zuri,6,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.2,0.44416666666666665,0.5106969084512314
256,0.3333333333333333,0.32142857142857145,0.25,0.0121960111153049,0.2,zidup,7,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.2,0.21033938437253352,0.22970657059645466
257,0.20833333333333334,0.21428571428571427,0.25,0.0002878842187510071,0.1,hoha,7,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.05,0.19204152249134948,0.21017233302926466
