,Up to Last Evidence,Total Evidence,Last Evidence,Posterior,Popularity,Class,Shift,Net,Game Net,Game,Nonsocial Probability Matching,Nonsocial Bayesian Probability Matching,Nonsocial Utility Maximizing,Naive Copying,Social Sampling (Probability Matching),Social Sampling (Bayesian)
258,0.6666666666666666,0.7142857142857143,1.0,0.9999161181412957,0.9,thevi,7,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,1.0,0.9411764705882353,1,0.8,1.0,0.9524319500223115
259,0.4166666666666667,0.42857142857142855,0.5,0.3461317399036584,0.4,izop,7,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.05,0.41625,0.4822264962099787
260,0.375,0.35714285714285715,0.25,0.041423048988823576,0.05,anliam,7,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.35,0.22963113092825288,0.2502117821619897
261,0.3333333333333333,0.2857142857142857,0.0,0.0035151970200363214,0.0,uyakuz,7,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.0,0.09634926608957475,0,0.0,0.0,0.06817452635118863
262,0.20833333333333334,0.25,0.5,0.0010068701105905955,0.25,olag,7,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.3,0.4627777777777778,0.529440389294404
263,0.5416666666666666,0.5714285714285714,0.75,0.9875679247659895,0.75,zuri,7,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.3,0.721004039238315,0.7974869109947643
264,0.32142857142857145,0.3125,0.25,0.004586342465750939,0.2,zidup,8,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.2,0.21033938437253352,0.22970657059645466
265,0.21428571428571427,0.1875,0.0,3.070275689725322e-05,0.15,hoha,8,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.0,0.09634926608957475,0,0.1,0.0,0.07320483960682865
266,0.7142857142857143,0.71875,0.75,0.9999816496408617,0.7,thevi,8,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.9,0.8019648397104447,0.8605461638491548
267,0.42857142857142855,0.40625,0.25,0.16495862033695602,0.4,izop,8,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.4,0.2362967002999727,0.2572752419668177
268,0.35714285714285715,0.375,0.5,0.05342610314221598,0.25,anliam,8,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.05,0.41625,0.4822264962099787
269,0.2857142857142857,0.3125,0.5,0.004586342465750939,0.3,uyakuz,8,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.0,0.40694444444444444,0.47264020163831133
270,0.25,0.28125,0.5,0.001314690433474818,0.45,olag,8,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.25,0.4534722222222222,0.5200920913446583
271,0.5714285714285714,0.5625,0.5,0.9904538772153704,0.45,zuri,8,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.75,0.5465277777777777,0.6115218842955139
272,0.3125,0.2777777777777778,0.0,0.0004910179762726871,0.25,zidup,9,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.0,0.09634926608957475,0,0.2,0.0,0.07851247040275273
273,0.1875,0.16666666666666666,0.0,3.27368653153875e-06,0.25,hoha,9,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.0,0.09634926608957475,0,0.15,0.0,0.07582257651800342
274,0.71875,0.6944444444444444,0.5,0.9999859504458593,0.45,thevi,9,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.7,0.5372222222222223,0.6025802054427731
275,0.40625,0.4166666666666667,0.5,0.20509915503786438,0.7,izop,9,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.4,0.48138888888888887,0.5479977272165815
276,0.375,0.3333333333333333,0.0,0.005981926334009619,0.25,anliam,9,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.0,0.09634926608957475,0,0.25,0.0,0.08127754642628805
277,0.3125,0.3611111111111111,0.75,0.020628250482075446,0.8,uyakuz,9,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.3,0.721004039238315,0.7974869109947643
278,0.28125,0.3055555555555556,0.5,0.0017164558902104709,0.4,olag,9,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.45,0.49069444444444443,0.5572074569671879
279,0.5625,0.5833333333333334,0.75,0.9978960949093602,0.7,zuri,9,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.45,0.742955278284032,0.814964858533069
280,0.2777777777777778,0.275,0.25,0.00018329344327595848,0.3,zidup,10,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.25,0.21665560716655607,0.2364302383141222
281,0.16666666666666666,0.2,0.5,4.275831184745213e-06,0.5,hoha,10,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.25,0.4534722222222222,0.5200920913446583
282,0.6944444444444444,0.675,0.5,0.9999892432746884,0.65,thevi,10,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.45,0.49069444444444443,0.5572074569671879
283,0.4166666666666667,0.425,0.5,0.25205897318613246,0.8,izop,10,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.7,0.5372222222222223,0.6025802054427731
284,0.3333333333333333,0.35,0.5,0.007798847009227021,0.5,anliam,10,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.5,0.5663716814159293,1,0.25,0.4534722222222222,0.5200920913446583
285,0.3611111111111111,0.35,0.25,0.007798847009227021,0.4,uyakuz,10,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.25,0.27176220806794066,0,0.8,0.29435127978817305,0.318335539439587
286,0.3055555555555556,0.275,0.0,0.00018329344327595848,0.3,olag,10,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.0,0.09634926608957475,0,0.4,0.0,0.0900567665689263
287,0.5833333333333334,0.6,0.75,0.9995390130483034,0.8,zuri,10,4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/-4,d3ffdda3-b0c3-a671-76d0-e2c3206afbff-data/data/,0.75,0.8205128205128205,1,0.7,0.776914836636315,0.8414411964649898
288,1.0,0.875,0.75,0.9865125240847785,0.95,zovathy,2,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.95,0.8079584775086505,0.8650651230101302
289,0.75,0.5,0.25,0.630444820686471,0.25,dokoay,2,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.85,0.30225820829000144,0.32658855693472083
290,0.25,0.375,0.5,0.32769310772430915,0.4,izakri,2,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.15,0.4348611111111111,0.5012544870111191
291,0.5,0.625,0.75,0.856545378502719,0.8,hapom,2,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.55,0.7569148204210816,0.825929966566954
292,1.0,0.875,0.75,0.9865125240847785,0.8,tathi,2,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.9,0.8019648397104447,0.8605461638491548
293,0.25,0.25,0.25,0.12223855319212436,0.2,zoasab,2,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.1,0.19803516028955537,0.21658015064831804
294,0.5,0.5,0.5,0.630444820686471,0.5,aru,2,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.35,0.4720833333333333,0.5387421523830752
295,0.5,0.75,1.0,0.9543336439888164,0.95,edarti,2,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,1.0,0.9411764705882353,1,0.45,1.0,0.9390813190464324
296,0.875,0.5833333333333334,0.0,0.8863462695852695,0.05,zovathy,3,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.0,0.09634926608957475,0,0.95,0.0,0.13007719634201412
297,0.5,0.4166666666666667,0.25,0.388986453049381,0.05,dokoay,3,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.25,0.21665560716655607,0.2364302383141222
298,0.375,0.25,0.0,0.049401990668765286,0.2,izakri,3,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.0,0.09634926608957475,0,0.4,0.0,0.0900567665689263
299,0.625,0.6666666666666666,0.75,0.9646584335487288,0.95,hapom,3,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.8,0.7896606156274665,0.8512063808574277
300,0.875,0.6666666666666666,0.25,0.9646584335487288,0.2,tathi,3,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.8,0.29435127978817305,0.318335539439587
301,0.25,0.25,0.25,0.049401990668765286,0.2,zoasab,3,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.2,0.21033938437253352,0.22970657059645466
302,0.5,0.4166666666666667,0.25,0.388986453049381,0.2,aru,3,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.5,0.25,0.27176220806794066
303,0.75,0.6666666666666666,0.5,0.9646584335487288,0.75,edarti,3,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.95,0.58375,0.6468564008224218
304,0.5833333333333334,0.625,0.75,0.9727156116961383,0.7,zovathy,4,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.05,0.6814461118690314,0.7652423698384201
305,0.4166666666666667,0.4375,0.5,0.4540024664975894,0.2,dokoay,4,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.05,0.41625,0.4822264962099787
306,0.25,0.25,0.25,0.01902485700998708,0.0,izakri,4,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.2,0.21033938437253352,0.22970657059645466
307,0.6666666666666666,0.625,0.5,0.9727156116961383,0.35,hapom,4,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.95,0.58375,0.6468564008224218
308,0.6666666666666666,0.5625,0.25,0.9106025292030064,0.0,tathi,4,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.2,0.21033938437253352,0.22970657059645466
309,0.25,0.4375,1.0,0.4540024664975894,0.75,zoasab,4,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,1.0,0.9411764705882353,1,0.2,1.0,0.9274605764002175
310,0.4166666666666667,0.375,0.25,0.1919677167938125,0.05,aru,4,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.2,0.21033938437253352,0.22970657059645466
311,0.6666666666666666,0.75,1.0,0.9977154590442986,0.95,edarti,4,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,1.0,0.9411764705882353,1,0.75,1.0,0.9506983767459418
312,0.625,0.6,0.5,0.9789759460364035,0.4,zovathy,5,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.7,0.5372222222222223,0.6025802054427731
313,0.4375,0.45,0.5,0.520626027486169,0.2,dokoay,5,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.2,0.44416666666666665,0.5106969084512314
314,0.25,0.2,0.0,0.0020635456993987234,0.1,izakri,5,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.0,0.09634926608957475,0,0.0,0.0,0.06817452635118863
315,0.625,0.7,1.0,0.9982499612913132,1.0,hapom,5,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,1.0,0.9411764705882353,1,0.35,1.0,0.9346738850219128
316,0.5625,0.55,0.5,0.930090275669665,0.25,tathi,5,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.0,0.40694444444444444,0.47264020163831133
317,0.4375,0.35,0.0,0.08143743371799424,0.05,zoasab,5,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.0,0.09634926608957475,0,0.75,0.0,0.11386941347689092
318,0.375,0.5,1.0,0.7917182620514035,1.0,aru,5,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,1.0,0.9411764705882353,1,0.05,1.0,0.9194132873166523
319,0.75,0.7,0.5,0.9982499612913132,0.55,edarti,5,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.95,0.58375,0.6468564008224218
320,0.6,0.625,0.75,0.995324187782666,0.75,zovathy,6,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.4,0.7357769600905746,0.8092812842028456
321,0.45,0.4583333333333333,0.5,0.5865239094680538,0.25,dokoay,6,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.2,0.44416666666666665,0.5106969084512314
322,0.2,0.16666666666666666,0.0,0.00022042622777007718,0.1,izakri,6,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.0,0.09634926608957475,0,0.1,0.0,0.07320483960682865
323,0.7,0.5833333333333334,0.0,0.9838237500076912,0.0,hapom,6,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.0,0.09634926608957475,0,1.0,0.0,0.13448736166731265
324,0.55,0.5833333333333334,0.75,0.9838237500076912,0.75,tathi,6,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.25,0.713401310997815,0.7913652717288393
325,0.35,0.3333333333333333,0.25,0.032025441751417444,0.05,zoasab,6,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.05,0.19204152249134948,0.21017233302926466
326,0.5,0.5416666666666666,0.75,0.9455837521010616,0.9,aru,6,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,1.0,0.8138500635324015,0.869487750556793
327,0.7,0.6666666666666666,0.5,0.9986595768185553,0.45,edarti,6,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.55,0.5093055555555556,0.575490736994397
328,0.625,0.5357142857142857,0.0,0.9577993410969766,0.05,zovathy,7,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.0,0.09634926608957475,0,0.75,0.0,0.11386941347689092
329,0.4583333333333333,0.5,0.75,0.8663934092482025,0.9,dokoay,7,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.25,0.713401310997815,0.7913652717288393
330,0.16666666666666666,0.21428571428571427,0.5,0.0002878842187510071,0.45,izakri,7,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.1,0.4255555555555556,0.4917644698565554
331,0.5833333333333334,0.5357142857142857,0.25,0.9577993410969766,0.15,hapom,7,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.0,0.18614993646759845,0.20386486559943473
332,0.5833333333333334,0.5714285714285714,0.5,0.9875679247659895,0.65,tathi,7,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.75,0.5465277777777777,0.6115218842955139
333,0.3333333333333333,0.32142857142857145,0.25,0.0121960111153049,0.2,zoasab,7,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.05,0.19204152249134948,0.21017233302926466
334,0.5416666666666666,0.5,0.25,0.8663934092482025,0.15,aru,7,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.9,0.3103241296518607,0.3349920271330583
335,0.6666666666666666,0.6785714285714286,0.75,0.9997064750480811,0.9,edarti,7,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.45,0.742955278284032,0.814964858533069
336,0.5357142857142857,0.53125,0.5,0.9673673582657507,0.25,zovathy,8,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.05,0.41625,0.4822264962099787
337,0.5,0.46875,0.25,0.707596499012898,0.4,dokoay,8,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.9,0.3103241296518607,0.3349920271330583
338,0.21428571428571427,0.21875,0.25,0.00010745140150473962,0.25,izakri,8,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.45,0.24308517957891843,0.2644577062640168
339,0.5357142857142857,0.5,0.25,0.8944007131666822,0.2,hapom,8,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.15,0.2041335245794758,0.22309073247849218
340,0.5714285714285714,0.59375,0.75,0.9972538110206882,0.75,tathi,8,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.65,0.7703688690717471,0.8363898916967509
341,0.32142857142857145,0.34375,0.5,0.015870232823281413,0.35,zoasab,8,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.2,0.44416666666666665,0.5106969084512314
342,0.5,0.53125,0.75,0.9673673582657507,0.8,aru,8,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.15,0.6977417917099985,0.7786438702156596
343,0.6785714285714286,0.65625,0.5,0.9997752544973401,0.6,edarti,8,3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-3,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.9,0.5744444444444444,0.6380869732909074
