id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,worker_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,status
9,2018-01-29 04:44:51.865911,,,,,,f,,participant,9,3YDGXNSEO0NXMS8Y0HY48LP7HVM485,9:3YDGXNSEO0NXMS8Y0HY48LP7HVM485,3JMNNNO3B1XVMVRZ44QK52ZAH8ZW2E,live,2018-01-29 04:53:34.271613,1.8,0,approved
1,2018-01-29 02:06:29.334053,,,,,,f,,participant,1,32M8BPYGAUF6NEDV44CWUZGOAWSGI4,1:32M8BPYGAUF6NEDV44CWUZGOAWSGI4,3RHLQY6EDTX6G36VRN4I6T7NU6OD4H,live,2018-01-29 02:11:14.838191,1.8,0,approved
29,2018-01-29 12:46:56.033557,,,,,,f,,participant,29,3ZAK8W07I57EL1XAKJC7SAHJYBBU0B,29:3ZAK8W07I57EL1XAKJC7SAHJYBBU0B,3EKTG13IZUW5I5JTA822B0WSP7KMLC,live,2018-01-29 12:53:53.620529,1.8,0,approved
2,2018-01-29 02:17:23.128822,,,,,,f,,participant,2,3LEIZ60CDKSD3UFXQ2U82DXR2WZ9Z3,2:3LEIZ60CDKSD3UFXQ2U82DXR2WZ9Z3,3GONHBMNHVRPNU0XP9TBJF7Q4FKMZL,live,2018-01-29 02:36:41.527435,1.8,0,approved
16,2018-01-29 09:45:29.588882,,,,,,f,,participant,16,3JJVG1YBECQYK9A5HY1O4FLMPXA5BI,16:3JJVG1YBECQYK9A5HY1O4FLMPXA5BI,3QI9WAYOGQ4QXFTR71SMYQD1R066SR,live,2018-01-29 09:53:11.614685,1.8,0,approved
3,2018-01-29 02:38:54.896338,,,,,,f,,participant,3,3B1NLC6UG0PY400ZHZ2G3WH0WAOGPH,3:3B1NLC6UG0PY400ZHZ2G3WH0WAOGPH,32PT7WK7DM8LY7NRR9ZZWOFHG6TD3X,live,2018-01-29 02:45:55.350967,1.8,0,approved
30,2018-01-29 14:16:49.986238,,,,,,f,,participant,30,3SEPORI8WOSR8DP2I888Y88B9F3ZAX,30:3SEPORI8WOSR8DP2I888Y88B9F3ZAX,3X2YVV51PUXOXA93L0Q60JP5P3U1WD,live,2018-01-29 14:24:38.269437,1.8,0,approved
31,2018-01-29 15:29:13.819532,,,,,,f,,participant,31,3X3OR7WPZ0TTK0FJ69XLU2RI4I08LO,31:3X3OR7WPZ0TTK0FJ69XLU2RI4I08LO,3QXFBUZ4ZK989LA18JW8PI8E6C2UG7,live,2018-01-29 15:33:02.335052,1.8,0,approved
4,2018-01-29 03:12:12.82779,,,,,,f,,participant,4,3JJVG1YBECQYK9A5HY1O4FLMPXV5B3,4:3JJVG1YBECQYK9A5HY1O4FLMPXV5B3,362E9TQF2HJ30UF1E27U6FK3CG6IGC,live,2018-01-29 03:15:14.369066,1.8,0,approved
10,2018-01-29 05:02:15.691951,,,,,,f,,participant,10,36WLNQG7803YGS3YSZUR89RZ2Q1EBK,10:36WLNQG7803YGS3YSZUR89RZ2Q1EBK,32CAVSKPCEIB56KYQ0B5IV484MAU1W,live,2018-01-29 05:16:25.068288,1.8,0,approved
5,2018-01-29 03:17:48.165717,,,,,,f,,participant,5,37UQDCYH6YOSGRMUA87L3BTPJV77VR,5:37UQDCYH6YOSGRMUA87L3BTPJV77VR,3VDI8GSXAFMABO3O5GV3TQQP9K1G82,live,2018-01-29 03:23:19.143037,1.8,0,approved
32,2018-01-29 15:38:30.170974,,,,,,f,,participant,32,392CY0QWG2KQBYKB93AVLAJLLSA4IZ,32:392CY0QWG2KQBYKB93AVLAJLLSA4IZ,3D1TUISJWITM5CGWY7WBAULULPVUI0,live,2018-01-29 15:46:09.978678,1.8,0,approved
34,2018-01-29 17:58:18.528687,,,,,,f,,participant,34,3IUZPWIU1P0TQVTJJC1QTIHPXP0WKQ,34:3IUZPWIU1P0TQVTJJC1QTIHPXP0WKQ,3NQUW096N61QBL0ZLZYX6EQ8P8H9L4,live,2018-01-29 18:01:40.854411,1.8,0,approved
6,2018-01-29 03:28:28.404987,,,,,,f,,participant,6,3LWJHTCVCDFDQC5J6SBNLG7Y0RBQFK,6:3LWJHTCVCDFDQC5J6SBNLG7Y0RBQFK,3QHITW7OYO2F71QH5AKTJV0M5VAAQV,live,2018-01-29 03:36:47.059052,1.8,0,approved
33,2018-01-29 16:04:34.627178,,,,,,f,,participant,33,3EICBYG645PP1DHWK01DG9A9QKGJC3,33:3EICBYG645PP1DHWK01DG9A9QKGJC3,3421H3BM9AAKGVCZIEMKQZDGLJB9J1,live,2018-01-29 16:12:04.247589,1.8,0,approved
7,2018-01-29 04:07:45.778429,,,,,,f,,participant,7,32SVAV9L3G2QNKI9X1DZU73WTJLA3P,7:32SVAV9L3G2QNKI9X1DZU73WTJLA3P,3IWA71V4TI9YTWFQ1BY9XYUT6F7X6P,live,2018-01-29 04:20:17.597985,1.8,0,approved
35,2018-01-29 18:08:31.671273,,,,,,f,,participant,35,3V5Q80FXIYK1IHN5KMKKOPKYIWR23B,35:3V5Q80FXIYK1IHN5KMKKOPKYIWR23B,3RWO3EJELH2YD1C29ECB8PH9W6W1PN,live,2018-01-29 18:15:33.50336,1.8,0,approved
8,2018-01-29 04:32:14.973814,,,,,,f,,participant,8,30X31N5D64JU713ONGE02FB8LZNASK,8:30X31N5D64JU713ONGE02FB8LZNASK,3BFNCI9LYKJ5HYMH0WWDWW5LUVR37V,live,2018-01-29 04:37:41.377817,1.8,0,approved
11,2018-01-29 05:17:09.862456,,,,,,f,,participant,11,3FFJ6VRIL2H9CA2AQ2NT97T83FCI0C,11:3FFJ6VRIL2H9CA2AQ2NT97T83FCI0C,37VHPF5VYCWXUCNJ3UZK3Z5ABSA8CL,live,2018-01-29 05:29:07.608471,1.8,0,approved
36,2018-01-29 18:25:46.764042,,,,,,f,,participant,36,3K4J6M3CXFMRHWUXSGKJD1S5YPPAGZ,36:3K4J6M3CXFMRHWUXSGKJD1S5YPPAGZ,37ZQELHEQ0RV65MEMLIHOS0HU2PMNJ,live,2018-01-29 18:29:51.790986,1.8,0,approved
37,2018-01-29 18:31:45.487784,,,,,,f,,participant,37,3X65QVEQI1GVW35WNLDQWON1U9XCLA,37:3X65QVEQI1GVW35WNLDQWON1U9XCLA,3OWZNK3RYLIIUR2U94BJNEEDWT22U1,live,2018-01-29 18:36:27.100716,1.8,0,approved
12,2018-01-29 05:38:23.728359,,,,,,f,,participant,12,3KIBXJ1WD6NLLMKHSQAGCO43TMHOKJ,12:3KIBXJ1WD6NLLMKHSQAGCO43TMHOKJ,3N7PQ0KLI5IQQD1RN4AJ26X2GIV3EH,live,2018-01-29 05:46:02.024953,1.8,0,approved
38,2018-01-29 18:49:05.0897,,,,,,f,,participant,38,326O153BMJRRVP1I6VLX3ZFZ6C8EDP,38:326O153BMJRRVP1I6VLX3ZFZ6C8EDP,3N5YJ55YXGWU44DPPISCF15H0L0NA0,live,2018-01-29 18:58:00.221764,1.8,0,approved
13,2018-01-29 06:13:03.17225,,,,,,f,,participant,13,3K3R2QNK8CWWHVLNKFV0LLIC0EU9UO,13:3K3R2QNK8CWWHVLNKFV0LLIC0EU9UO,32CXT5U14GWTG64JPLKKX5RGISGU8G,live,2018-01-29 06:19:07.301973,1.8,0,approved
17,2018-01-29 09:53:49.947673,,,,,,f,,participant,17,36ZN444YTSRUFRUTSNP4Z8PQ1IZIO9,17:36ZN444YTSRUFRUTSNP4Z8PQ1IZIO9,3VQTAXTYN3ECI42QSX4UO7HHQY2BUX,live,2018-01-29 10:07:06.07797,1.8,0,approved
15,2018-01-29 09:24:26.584388,,,,,,f,,participant,15,30LB5CDZND3V70RKQ6BF92WYZSKZ0W,15:30LB5CDZND3V70RKQ6BF92WYZSKZ0W,306996CF6WDW97BSQ9UAD5CKF14B1X,live,2018-01-29 09:35:37.842708,1.8,0,approved
19,2018-01-29 10:30:21.035697,,,,,,f,,participant,19,3EA3QWIZ4JOASJZ1O4B3TIVD0QGTI6,19:3EA3QWIZ4JOASJZ1O4B3TIVD0QGTI6,3QXFBUZ4ZK989LA18JW8PI8E6BUGUJ,live,2018-01-29 10:36:37.682184,1.8,0,approved
20,2018-01-29 10:37:56.678993,,,,,,f,,participant,20,3UNH76FOCTYS5OOMJPWUTSU9W1IYMG,20:3UNH76FOCTYS5OOMJPWUTSU9W1IYMG,362E9TQF2HJ30UF1E27U6FK3CG9IGF,live,2018-01-29 10:44:48.556589,1.8,0,approved
22,2018-01-29 10:54:34.355233,,,,,,f,,participant,22,3B1NLC6UG0PY400ZHZ2G3WH0WA4PG6,22:3B1NLC6UG0PY400ZHZ2G3WH0WA4PG6,3HXCEECSQMMPHBPB8CHMDAUXDP2ZYS,live,2018-01-29 10:59:22.47187,1.8,0,approved
21,2018-01-29 10:47:37.828449,,,,,,f,,participant,21,3WR9XG3T644TME3FQC6YULTC6BP74U,21:3WR9XG3T644TME3FQC6YULTC6BP74U,3UEDKCTP9VJBDWUOL2OCDIMN5HGK7Q,live,2018-01-29 10:54:08.996707,1.8,0,approved
23,2018-01-29 11:12:43.776001,,,,,,f,,participant,23,3X1FV8S5JYKB9KXV3BBF9O6IIY5VGX,23:3X1FV8S5JYKB9KXV3BBF9O6IIY5VGX,3PUV2Q8SV4XQ12R462E5E7DT4YBDBT,live,2018-01-29 11:18:03.502867,1.8,0,approved
26,2018-01-29 11:37:42.956606,,,,,,f,,participant,26,39ZSFO5CA9PLN7YW6RMDAFWFWJEUJC,26:39ZSFO5CA9PLN7YW6RMDAFWFWJEUJC,3JTPR5MTZS5WQSG5X99FFY8RECO5K1,live,2018-01-29 11:43:17.925865,1.8,0,approved
25,2018-01-29 11:24:22.915136,,,,,,f,,participant,25,3SKEMFQBZ4YI0UX1L9LKF2E3EHMK8L,25:3SKEMFQBZ4YI0UX1L9LKF2E3EHMK8L,38DCH97KHHVQ8UTLZGX6CU35VJAJQS,live,2018-01-29 11:28:42.282887,1.8,0,approved
28,2018-01-29 12:39:16.775493,,,,,,f,,participant,28,3W92K5RLWVADTN8BMFSO5RFTSPTV5H,28:3W92K5RLWVADTN8BMFSO5RFTSPTV5H,3M0556243SDP0VUX0YE4T2G8X18NF8,live,2018-01-29 12:44:39.238855,1.8,0,approved
39,2018-01-29 19:01:23.027018,,,,,,f,,participant,39,32VNZTT0A8X34XNUZQ44Z2KC8O6R43,39:32VNZTT0A8X34XNUZQ44Z2KC8O6R43,302OLP89DZ0BD0GY0SJYZQB51HNAC6,live,2018-01-29 19:13:02.872774,1.8,0,approved
59,2018-01-30 09:16:17.497686,,,,,,f,,participant,59,3BEFOD78W7MC7HA2UI8ND3Q2240M49,59:3BEFOD78W7MC7HA2UI8ND3Q2240M49,3OZ4VAIBEX8ID2P2LFRGIH2DCBLVJU,live,2018-01-30 09:20:05.867752,1.8,0,approved
40,2018-01-29 19:59:32.960812,,,,,,f,,participant,40,3JBT3HLQF9VYVHV47RQ5O3X681NZPX,40:3JBT3HLQF9VYVHV47RQ5O3X681NZPX,306996CF6WDW97BSQ9UAD5CKF2HB1C,live,2018-01-29 20:12:27.066976,1.8,0,approved
41,2018-01-29 20:54:04.874548,,,,,,f,,participant,41,3RGU30DZTB12AZTNXPVRJ5FLKY3JM4,41:3RGU30DZTB12AZTNXPVRJ5FLKY3JM4,3NQUW096N61QBL0ZLZYX6EQ8P8K9L7,live,2018-01-29 21:07:54.724617,1.8,0,approved
42,2018-01-29 21:17:21.852817,,,,,,f,,participant,42,3HMVI3QICKLV9Z2XQ3DW9066ZRQY1E,42:3HMVI3QICKLV9Z2XQ3DW9066ZRQY1E,3KWGG5KP6JVCF1PNXV938H65VYIMC8,live,2018-01-29 21:26:40.836035,,,returned
43,2018-01-29 21:26:47.984502,,,,,,f,,participant,43,3HMVI3QICKLV9Z2XQ3DW9066ZRQY1E,43:3HMVI3QICKLV9Z2XQ3DW9066ZRQY1E,3KWGG5KP6JVCF1PNXV938H65VYIMC8,live,2018-01-29 21:30:51.187264,1.8,0,approved
44,2018-01-29 21:32:30.120035,,,,,,f,,participant,44,3JNQLM5FT5FIYLDUQSOKKBEFIJ4L2W,44:3JNQLM5FT5FIYLDUQSOKKBEFIJ4L2W,3MDWE879UHVEYCENUM93SBU3DEC9BQ,live,2018-01-29 21:36:56.833291,1.8,0,approved
60,2018-01-30 09:31:38.226765,,,,,,f,,participant,60,39N5ACM9HFGJPQDR3TW6BFVDT1P9PO,60:39N5ACM9HFGJPQDR3TW6BFVDT1P9PO,3SA4EMRVJVVY6CRKDV8BUKYZREF0P8,live,2018-01-30 09:36:58.206339,1.8,0,approved
45,2018-01-30 01:07:29.550935,,,,,,f,,participant,45,3KKG4CDWKJRX0XR8594I8HKI23D498,45:3KKG4CDWKJRX0XR8594I8HKI23D498,3LG268AV38ZI9FMTYUBFK40IMXVREV,live,2018-01-30 01:13:16.828184,1.8,0,approved
55,2018-01-30 08:25:13.287419,,,,,,f,,participant,55,3K5TEWLKGW4P5B3QTZBIU0JYYFCIV0,55:3K5TEWLKGW4P5B3QTZBIU0JYYFCIV0,3ZUE82NE0AU4XO7TUWPLB5QD864F87,live,2018-01-30 08:35:24.274282,1.8,0,approved
46,2018-01-30 01:40:09.055605,,,,,,f,,participant,46,3U4J9857OF4D7DOO5RGL2ZZIH6OB7T,46:3U4J9857OF4D7DOO5RGL2ZZIH6OB7T,3WJGKMRWVI29B7JAK2A0PRJBMK5CDV,live,2018-01-30 01:51:08.581019,1.8,0,approved
47,2018-01-30 03:59:07.823272,,,,,,f,,participant,47,3QY7M81QH8FE0GSIB4TE12I8408K7X,47:3QY7M81QH8FE0GSIB4TE12I8408K7X,389A2A304OBFCNIG8QM5AKZSSVW0CQ,live,2018-01-30 04:04:37.683904,1.8,0,approved
49,2018-01-30 05:17:03.752672,,,,,,f,,participant,49,3WJEQKOXA9VUDH4UAXZG6EOZW3R1AH,49:3WJEQKOXA9VUDH4UAXZG6EOZW3R1AH,3VQTAXTYN3ECI42QSX4UO7HHQZ1UBH,live,2018-01-30 05:31:23.727788,1.8,0,approved
50,2018-01-30 05:31:40.554935,,,,,,f,,participant,50,35USIKEBNS9W4MZGP7G2NGZG3L6N6L,50:35USIKEBNS9W4MZGP7G2NGZG3L6N6L,39AYGO6AFFDTH21MZ5B0ZW3V42YN6Y,live,2018-01-30 05:37:43.330059,1.8,0,approved
51,2018-01-30 05:46:27.323818,,,,,,f,,participant,51,32XVDSJFP0Q243VFQ4PZKOT4IQUM23,51:32XVDSJFP0Q243VFQ4PZKOT4IQUM23,3UYRNV2KITSGLGKASK8YJAZMAXON8K,live,2018-01-30 05:49:16.834175,,,returned
52,2018-01-30 07:09:23.493559,,,,,,f,,participant,52,3RANCT1ZVGAF5O0KIZ9WCRD2PIFBUR,52:3RANCT1ZVGAF5O0KIZ9WCRD2PIFBUR,3UYRNV2KITSGLGKASK8YJAZMAXON8K,live,2018-01-30 07:50:52.370531,,,abandoned
56,2018-01-30 08:36:43.480401,,,,,,f,,participant,56,3C8HJ7UOP8NSAEYRFBYD7Z3B3Z2MZK,56:3C8HJ7UOP8NSAEYRFBYD7Z3B3Z2MZK,3XDSWAMB22L30GNFPOGKPQQA5ZYCQ4,live,2018-01-30 08:42:55.837659,1.8,0,approved
54,2018-01-30 08:19:09.242317,,,,,,f,,participant,54,3D3VGR7TA18IM14QZCZLPXS6UR13RR,54:3D3VGR7TA18IM14QZCZLPXS6UR13RR,3UYRNV2KITSGLGKASK8YJAZMAXON8K,live,2018-01-30 08:23:47.452142,1.8,0,approved
58,2018-01-30 09:02:21.26268,,,,,,f,,participant,58,3U8YCDAGXQ9MT8QT3AS2I9KUVTH0QU,58:3U8YCDAGXQ9MT8QT3AS2I9KUVTH0QU,3M67TQBQQHH9F29VO897X0AXVW9A9E,live,2018-01-30 09:12:16.9135,1.8,0,approved
